booking_id,hotel_name,category,price,rating,country,created_date,rooms_booked,customer_email
1902,Turner PLC Hotel,Boutique,209.03,4.6,Italy,2025-08-07,4.0,carl96@example.org
9274,Walker-Juarez Hotel,Business,,4.2,France,2024-08-31,4.0,ushields@example.org
8223,Griffith-Benitez Hotel,Boutique,286.39,3.1,Canada,2024-06-13,5.0,cooperjames@example.net
7108,Wright-Lopez Hotel,resort,280.95,3.6,Thailand,10/07/2024,1.0,YATESJANET@EXAMPLE.NET
12232,"Herrera, Thompson and Tate Hotel",Luxury,300.26,2.8,Italy,28/05/2024,,alexander38@example.com
10443,Shaw LLC Hotel,Luxury,357.9,4.2,Germany,2024-12-26,3.0,foleycheryl@example.com
1493,"Powell, Flores and Taylor Hotel",Family,251.12,3.9,Germany,2025-12-05,2.0,rioswhitney@example.com
11661,Hernandez-Hill Hotel,Luxury,327.64,,UK,2025-04-06,1.0,GRIFFITHDAVID@EXAMPLE.NET
1795,"Torres, Harding and Graham Hotel",Business,,4.0,Italy,2024-04-22,3.0,VERONICA90@EXAMPLE.NET
2730,Clark and Sons Hotel,boutique,311.14,3.5,France,2024-08-04,5.0,imarshall@example.org
3012,"Riggs, Johnson and Collins Hotel",Resort,337.07,3.7,Canada,2025-08-09,1.0,arobinson@example.org
5127,"White, Sims and Whitney Hotel",Resort,257.07,4.9,Thailand,2024-12-02,2.0,jenniferrobbins@example.net
8772,"Alexander, Morse and Simmons Hotel",Boutique,248.79,3.0,Italy,2024-11-12,2.0,tjones@example.net
11804,"Grant, Deleon and Martinez Hotel",budget,164.99,4.7,Spain,2024-05-29,5.0,rcraig@example.net
7345,Reed Group Hotel,boutique,369.03,4.7,Spain,06/10/2024,5.0,robert20@example.net
12874,Willis and Sons Hotel,Family,99.09,3.4,France,2026-02-15,4.0,QSMITH@EXAMPLE.COM
7641,Garrison-Clark Hotel,Resort,260.12,4.2,UK,2025.01.12,2.0,ljones@example.com
1150,"Russell, Lynn and Johnson Hotel",Resort,368.1,4.4,Australia,2025-12-30,4.0,jeff73@example.com
3534,Rice PLC Hotel,Budget,142.44,3.7,UK,2025-03-19,1.0,hgrant@example.net
4559,"Washington, Melton and Smith Hotel",Budget,162.16,3.5,Japan,2026-02-21,3.0,adamkramer@example.com
5842,Allen and Sons Hotel,budget,90.97,4.5,Australia,2024-11-05,2.0,khanmitchell@example.org
10889,"Garcia, Meyer and Thomas Hotel",resort,413.05,3.7,Spain,2025-09-25,3.0,carolynreilly@example.org
6720,Mitchell-Scott Hotel,Budget,,4.5,Singapore,2024-11-08,4.0,KATHLEENHALL@EXAMPLE.COM
3422,Cook Ltd Hotel,Resort,238.38,2.6,Japan,2025.11.07,3.0,CATHERINEMOORE@EXAMPLE.COM
3589,Hudson LLC Hotel,family,76.56,2.6,Japan,2024-07-05,3.0,bianca53@example.org
7187,Gross PLC Hotel,Business,,3.2,Singapore,14/08/2024,4.0,LISAPEREZ@EXAMPLE.NET
10935,Perry-Ryan Hotel,Family,157.08,4.6,Germany,2024-11-25,5.0,james93@example.org
4649,Wade-Leblanc Hotel,Family,108.49,3.8,UK,2024-11-02,2.0,maria53@example.net
5842,Allen and Sons Hotel,budget,90.97,4.5,Australia,2024-11-05,2.0,khanmitchell@example.org
6186,Harmon-Baxter Hotel,Budget,67.38,4.4,Japan,2026-02-18,5.0,KATRINA69@EXAMPLE.NET
8477,"Nelson, Weeks and Robinson Hotel",budget,190.19,3.6,Germany,2024-08-03,2.0,keyrachel@example.net
1708,Nunez Group Hotel,Business,250.32,3.5,Canada,2024-11-17,2.0,kmullins@example.net
5329,"Gray, Johnson and Sanchez Hotel",Family,226.36,4.8,Thailand,06/06/2024,5.0,wagnerroberta@example.com
11794,"Gardner, Rodriguez and Bowman Hotel",Business,208.71,3.4,Italy,2025-05-02,,tony87@example.org
3960,Sosa Ltd Hotel,Luxury,398.22,4.1,Japan,22/03/2025,3.0,larry04@example.net
4902,Roman-Osborn Hotel,Family,100.08,3.1,France,2025-10-03,3.0,gschultz@example.com
9045,Price PLC Hotel,Business,134.89,3.1,USA,2024-06-30,1.0,fernandezlynn@example.org
10597,Davis PLC Hotel,Family,259.25,2.9,Canada,2025-11-08,1.0,hudsonlance@example.com
7717,Alexander-Johnson Hotel,Resort,415.7,4.4,Italy,2025-06-26,2.0,eric85@example.net
2090,"Pittman, Campbell and Martin Hotel",Luxury,480.36,2.9,Germany,2025-04-23,5.0,turnerrandall@example.org
1035,Brown PLC Hotel,Family,137.04,4.4,UAE,2025-04-20,,YORKCASEY@EXAMPLE.ORG
9482,"Myers, Peters and Bartlett Hotel",resort,276.58,4.7,Australia,2025-05-11,3.0,JAMES86@EXAMPLE.NET
3232,Thomas Group Hotel,Budget,187.14,4.9,Italy,15/08/2024,5.0,jessica89@example.net
5170,Robinson PLC Hotel,Business,199.65,4.5,UAE,2024.03.17,5.0,whernandez@example.com
8471,Gonzales Group Hotel,Resort,391.47,4.1,Canada,2024-10-27,1.0,ibaird@example.org
6228,Schmitt and Sons Hotel,Budget,138.39,3.0,Canada,23/12/2024,5.0,morgan86@example.com
3910,"Silva, Smith and Marshall Hotel",Resort,308.43,4.2,Germany,2024-12-17,5.0,anthony17@example.org
11822,Leonard-Carr Hotel,Boutique,202.24,4.5,Japan,2025-01-11,4.0,rebekahmiller@example.net
5789,Clark and Sons Hotel,boutique,223.58,4.2,France,2024-07-10,3.0,lewischarles@example.net
5328,"Price, Simmons and Weaver Hotel",Luxury,488.33,,Thailand,2025-04-08,1.0,jacob28@example.com
1428,"Wright, Kelly and Palmer Hotel",Business,185.62,4.6,Germany,2026.01.12,2.0,jorge20@example.com
12941,Hobbs Group Hotel,Family,231.45,4.9,UK,2025-10-05,1.0,KIMBERLY94@EXAMPLE.COM
4379,Hale LLC Hotel,Boutique,254.56,4.8,Spain,29/03/2024,5.0,BROWNJENNIFER@EXAMPLE.NET
3347,Smith PLC Hotel,Budget,154.48,3.3,UK,2024-12-03,4.0,STEPHANIE21@EXAMPLE.COM
12287,Williams Group Hotel,Business,212.01,4.1,Canada,2024-10-23,2.0,ERIKASMITH@EXAMPLE.COM
9171,Collins Group Hotel,Family,127.75,4.2,Japan,2025-04-20,5.0,vperkins@example.org
10248,"Bradshaw, Carlson and Harris Hotel",Budget,187.82,3.6,Italy,2026-01-16,1.0,thompsonlarry@example.net
7664,Park-Wu Hotel,resort,320.76,3.5,Japan,2025-01-12,5.0,ryanshannon@example.org
7174,Wood-Shelton Hotel,Resort,339.11,4.0,Italy,2025-05-06,4.0,pricetiffany@example.com
5238,Woods Ltd Hotel,Family,,4.6,Japan,2024-10-19,1.0,cameronmark@example.com
9030,Miller Group Hotel,Business,,3.8,Singapore,2025.07.26,1.0,natalie86@example.org
4857,Nichols-Evans Hotel,family,263.1,3.0,Spain,2024.10.01,3.0,awashington@example.net
9855,Strong and Sons Hotel,Boutique,334.24,4.0,USA,01/07/2025,5.0,xhodge@example.com
2747,Gibbs-Nguyen Hotel,Business,163.24,3.4,Germany,2024-07-09,3.0,LAURENWILLIAMSON@EXAMPLE.COM
4133,Henry PLC Hotel,Resort,,2.5,Germany,2025-12-13,4.0,robertmorris@example.org
4002,Williams-Everett Hotel,resort,267.47,3.4,UK,26/09/2024,4.0,PATRICIA24@EXAMPLE.ORG
2432,Gallegos Group Hotel,Boutique,,4.0,Japan,2025-06-24,2.0,JOSHUA56@EXAMPLE.ORG
3201,Montgomery Inc Hotel,Resort,398.2,2.8,Canada,2024-08-08,4.0,swansonjennifer@example.com
11931,Ellis Ltd Hotel,Family,145.06,3.9,USA,2025-12-27,2.0,AMCINTOSH@EXAMPLE.ORG
1704,"Weiss, Davis and May Hotel",Luxury,485.79,4.4,Germany,2025-06-13,2.0,crossbarbara@example.org
7244,Andersen PLC Hotel,Business,186.29,3.6,UAE,2024-12-30,3.0,christineclarke@example.net
11053,"Young, Taylor and Holder Hotel",Resort,364.18,4.9,Germany,2024-05-19,2.0,walshtimothy@example.org
9805,Thompson Ltd Hotel,luxury,408.21,3.9,UK,2024-08-27,2.0,dcampbell@example.com
3189,Nguyen LLC Hotel,Luxury,461.69,3.6,Canada,2025.12.03,4.0,thomas38@example.com
6493,Pugh and Sons Hotel,Boutique,242.89,,Germany,2024-05-16,4.0,JOSEPHWARD@EXAMPLE.COM
10261,Beck LLC Hotel,Boutique,330.63,4.9,Thailand,2025-02-26,2.0,MARTINEVAN@EXAMPLE.COM
1608,"Banks, Boyd and Wood Hotel",Family,167.91,4.6,France,02/10/2024,2.0,wolferoy@example.com
3227,"Grant, Montgomery and Buchanan Hotel",Budget,67.66,3.0,Spain,2025-07-19,4.0,BARTONKIMBERLY@EXAMPLE.NET
4469,"Johnson, Miller and Hicks Hotel",resort,296.88,4.7,Germany,2026-02-19,2.0,andrewwalker@example.com
4753,"James, Orr and King Hotel",Boutique,,4.8,Canada,2025.06.23,3.0,ROMEROKIMBERLY@EXAMPLE.COM
4578,"Park, Williams and Sanders Hotel",Boutique,208.37,3.9,Thailand,2025-09-14,1.0,ROBERTJOHNSON@EXAMPLE.ORG
4207,Wagner PLC Hotel,Business,173.39,3.4,Australia,2024-03-19,1.0,criddle@example.net
3963,"Paul, Garrett and Harris Hotel",Family,179.6,2.6,Australia,2024-06-08,4.0,travis24@example.org
12233,Roy-Davis Hotel,Luxury,453.6,4.9,Germany,24/10/2025,1.0,lesliebaker@example.net
9908,Watkins-Smith Hotel,Family,150.22,3.2,France,2025-02-17,2.0,jenniferestrada@example.org
10342,Nelson-Lopez Hotel,Resort,311.2,3.4,Singapore,2025-11-21,5.0,BRANDILEWIS@EXAMPLE.ORG
3002,"Smith, Leon and Wagner Hotel",Resort,365.4,2.7,Singapore,2025-02-19,,simpsonruth@example.net
7392,Mills-Johnson Hotel,Family,,4.9,USA,2024-03-09,3.0,brandyrogers@example.com
1758,"Clark, Brown and Duncan Hotel",Budget,209.32,4.9,Thailand,2025-11-15,3.0,webbhaley@example.net
8310,"Phelps, Schneider and Horton Hotel",Family,105.98,2.6,Japan,2025-10-19,3.0,irivera@example.net
3769,"Medina, York and Williams Hotel",Resort,392.71,2.6,France,2024-06-08,5.0,janetmoore@example.net
12808,"Newman, Brown and Washington Hotel",Budget,83.23,3.8,Japan,2026-02-01,5.0,HGREEN@EXAMPLE.NET
3614,Jones LLC Hotel,Boutique,207.34,2.9,Spain,2024-12-07,1.0,jacquelinenunez@example.net
1123,Ryan-Reed Hotel,Business,255.65,4.3,Italy,18/10/2025,2.0,ugibson@example.org
3054,"Stewart, Robinson and Shaffer Hotel",Luxury,430.34,4.7,Singapore,2025-08-13,2.0,nharris@example.org
4448,Silva-Harper Hotel,Luxury,424.34,4.3,UAE,2025-01-16,4.0,abigail56@example.com
6595,Harmon LLC Hotel,Resort,235.9,3.2,Australia,2025-12-08,3.0,hthomas@example.org
1399,Simpson Inc Hotel,budget,94.96,4.3,Singapore,2025-04-05,5.0,victorwheeler@example.net
1930,Mcdaniel-Randall Hotel,Business,150.46,4.0,Japan,2025-03-30,5.0,angelaroberts@example.com
11411,Ritter Ltd Hotel,Resort,412.67,2.6,Canada,2024-09-11,,laura40@example.net
11184,"Mitchell, Townsend and Huber Hotel",family,76.47,3.9,Thailand,2026-02-02,2.0,michael15@example.net
1542,Tran Group Hotel,Boutique,262.18,3.9,Japan,03/06/2025,1.0,xglass@example.org
11165,Roberson and Sons Hotel,Boutique,180.07,2.8,Italy,2024-04-27,1.0,michael93@example.org
5520,"Jefferson, Mann and Potter Hotel",Family,,4.8,UK,2024-10-08,1.0,andre19@example.com
9459,"Jones, Burnett and Fernandez Hotel",Family,138.81,3.0,Canada,08/10/2024,1.0,SIERRA23@EXAMPLE.COM
4059,Anderson-Cain Hotel,Resort,270.61,3.8,Japan,2024-11-02,1.0,reedjulie@example.net
11850,"Ware, Garcia and Olson Hotel",Luxury,371.82,4.1,Spain,11/12/2025,3.0,JACQUELINE99@EXAMPLE.COM
2418,Erickson-Pearson Hotel,Family,192.68,3.5,Italy,2024.12.12,3.0,fmcgee@example.com
5288,Cooper-Wang Hotel,resort,398.1,3.9,UAE,25/02/2026,3.0,qturner@example.org
6372,King-Sanders Hotel,Boutique,262.65,2.9,Canada,2025-08-23,3.0,kristinaallen@example.org
9430,Costa-Patton Hotel,Boutique,228.12,3.3,USA,2025-02-28,1.0,eric08@example.net
3465,Mosley-Velazquez Hotel,Boutique,,3.2,Canada,2025-05-14,3.0,bartondavid@example.com
9203,"Clark, Perez and Myers Hotel",Luxury,457.61,4.2,Canada,2025-09-07,3.0,baxterashley@example.org
9939,Rice-Reynolds Hotel,Boutique,331.6,4.4,Thailand,16/03/2024,5.0,youngjessica@example.net
2459,"Bell, Wells and Smith Hotel",Boutique,347.48,3.2,USA,2025-12-02,5.0,THOMASWILLIAMS@EXAMPLE.ORG
1367,Barnes-Taylor Hotel,Business,,3.7,UAE,2025-11-25,5.0,fhenderson@example.net
2393,Daniels Group Hotel,Boutique,350.82,2.8,Japan,2026-01-06,3.0,MEGAN64@EXAMPLE.NET
8784,Esparza Ltd Hotel,resort,336.92,4.0,UK,2024-09-28,2.0,GRAVESASHLEY@EXAMPLE.ORG
12364,"Baker, Davis and Reid Hotel",Budget,154.0,4.1,Italy,2024-03-07,5.0,patrickbryan@example.org
5630,Simpson-Burke Hotel,Boutique,283.35,4.8,Thailand,2024-07-08,3.0,hansenjoshua@example.net
4652,Contreras Group Hotel,Luxury,321.4,2.8,Thailand,2024-09-06,4.0,sylvia26@example.com
4295,Williams PLC Hotel,resort,334.11,3.6,UAE,20/12/2025,2.0,lisa42@example.org
10671,"Henderson, Gross and Williams Hotel",Business,140.91,3.5,Italy,2024-10-01,2.0,xthomas@example.net
12879,Sanchez-Green Hotel,Luxury,405.17,4.9,Japan,2025-09-03,2.0,johnbailey@example.net
12393,Brown Group Hotel,Budget,16.73,2.8,Thailand,2024-03-03,4.0,JKAISER@EXAMPLE.ORG
1063,Perry-Soto Hotel,Luxury,381.67,2.8,France,2025-03-31,4.0,jennifercruz@example.com
5716,Collins-Thomas Hotel,Luxury,398.09,4.3,Italy,2024-03-03,2.0,ALEJANDRO26@EXAMPLE.NET
7041,Anthony Group Hotel,resort,321.72,3.1,Thailand,26/03/2024,1.0,ELIZABETHGUTIERREZ@EXAMPLE.COM
1134,"Thomas, Murray and King Hotel",Resort,,3.4,Canada,2025.10.22,4.0,elizabeth74@example.net
6503,Lewis-Perry Hotel,Boutique,229.76,4.1,UK,25/03/2024,4.0,marksmolly@example.com
12405,"Rivera, Love and Nguyen Hotel",Resort,413.81,3.8,Singapore,2024-10-26,5.0,ROBERT39@EXAMPLE.NET
6169,"Sims, Allen and Griffin Hotel",Boutique,325.99,2.5,Singapore,2024-03-09,3.0,CATHERINE21@EXAMPLE.NET
12819,Roberts Inc Hotel,Resort,295.14,4.5,Italy,19/04/2025,5.0,sruiz@example.org
10171,Curtis Group Hotel,Family,219.69,3.1,Spain,2024-07-24,3.0,HGILMORE@EXAMPLE.ORG
5081,"Mendoza, Collins and Davis Hotel",Boutique,,3.6,USA,2025-11-22,1.0,alexanderyates@example.com
10285,Lee PLC Hotel,luxury,446.02,3.1,France,2025-06-22,1.0,ZWILSON@EXAMPLE.COM
2793,"Bradshaw, Rogers and Stafford Hotel",Luxury,488.7,2.9,Canada,11/06/2024,5.0,matthew78@example.com
8242,"Gardner, Mason and Fischer Hotel",resort,274.47,3.2,Singapore,2024-10-09,5.0,shuerta@example.com
4160,"Patel, Gonzales and Richardson Hotel",Luxury,456.9,2.5,Canada,23/02/2026,3.0,erin36@example.net
1696,Orr-Pierce Hotel,Luxury,368.43,3.7,UAE,20/11/2025,1.0,megan66@example.net
1427,"Torres, Bush and Morrison Hotel",Luxury,471.08,2.5,Australia,2025-07-03,4.0,MARYMURPHY@EXAMPLE.ORG
10930,"Walters, Hancock and Cole Hotel",Boutique,353.69,3.2,Singapore,2024.11.04,1.0,williamsjessica@example.com
4413,"Jones, Davis and Dalton Hotel",budget,121.8,3.5,Italy,2024-08-28,2.0,garciapenny@example.net
4755,"Rivera, Smith and Adams Hotel",Family,126.36,4.1,Germany,2026-01-25,,lori09@example.com
12937,"Moore, Brown and Singh Hotel",luxury,496.02,3.8,Japan,27/08/2024,2.0,morrisonsusan@example.net
10362,"Mccoy, Lewis and Haley Hotel",budget,134.44,2.8,UK,2025-04-15,1.0,ucruz@example.net
5457,"Lozano, Blake and Duarte Hotel",Boutique,271.23,3.0,Germany,18/03/2024,4.0,qmolina@example.org
10199,Benton Inc Hotel,Family,94.12,3.9,Germany,2026.01.28,4.0,rebecca19@example.com
10216,Mitchell-Campbell Hotel,Business,216.13,3.1,Australia,2025-10-10,5.0,HANNAH75@EXAMPLE.COM
3039,Patel-Jensen Hotel,Luxury,300.88,4.5,USA,2024-09-01,1.0,kingjoseph@example.com
4501,Patton Inc Hotel,Boutique,369.25,4.3,UAE,2025-07-18,3.0,sierra53@example.net
8539,Powers LLC Hotel,Luxury,449.72,4.5,Italy,04/02/2025,5.0,VAUGHNJONATHAN@EXAMPLE.ORG
1676,Chen LLC Hotel,Luxury,355.69,2.6,Germany,2025-01-07,1.0,jacksonjoshua@example.org
6098,Davis LLC Hotel,Family,260.57,4.6,Germany,17/08/2024,2.0,ANTHONYBURTON@EXAMPLE.ORG
7950,Brooks Ltd Hotel,Business,190.5,3.8,Germany,2025-08-26,1.0,edwardsderrick@example.com
8748,White-Bailey Hotel,business,240.09,3.2,Singapore,2024.09.26,5.0,bethchen@example.com
8538,Zimmerman-Chen Hotel,Family,219.4,4.0,Singapore,2025-01-02,1.0,ibuckley@example.net
3507,Kirby LLC Hotel,Family,85.37,4.6,Singapore,2026-01-06,1.0,joshuaking@example.net
12347,Hurley LLC Hotel,family,120.82,2.6,Singapore,2024-09-15,1.0,haydenmichael@example.org
7857,Sanford LLC Hotel,Resort,297.26,3.7,UK,2024-08-13,5.0,rdennis@example.net
7194,Doyle and Sons Hotel,Business,260.22,4.9,Australia,2024.09.02,4.0,JENNIFERROBINSON@EXAMPLE.COM
11082,"Carson, Diaz and Cooper Hotel",Family,163.55,2.6,Singapore,2024-11-27,1.0,FJOHNSON@EXAMPLE.ORG
7545,"Bullock, Randall and Cooley Hotel",Resort,,3.2,UAE,2024-10-13,2.0,timothyreed@example.net
3184,"Lloyd, Francis and Smith Hotel",Boutique,,3.3,UAE,2025-12-16,4.0,allenjustin@example.org
6020,Jones-Lee Hotel,Family,234.49,3.2,UAE,2025-05-20,3.0,wmayer@example.com
6902,Myers Group Hotel,Business,287.8,3.9,UK,2025-11-26,2.0,GRAHAMROBERT@EXAMPLE.NET
4017,Beck-Brown Hotel,Family,143.83,3.9,Australia,25/12/2025,4.0,tuckerkurt@example.org
7180,Dorsey-Brown Hotel,boutique,214.68,3.5,Canada,11/09/2024,4.0,banksyolanda@example.com
3316,Hopkins and Sons Hotel,Luxury,454.14,2.7,Germany,2025-03-15,3.0,jeffreybailey@example.net
5868,Miller PLC Hotel,Luxury,321.54,4.8,Thailand,2024-12-07,4.0,johntravis@example.org
6497,Dawson-Ferguson Hotel,Resort,251.19,3.7,Italy,13/04/2024,5.0,gregory04@example.com
8360,Green Ltd Hotel,Family,,2.8,Singapore,2025-05-25,4.0,CRAIGCHRISTINA@EXAMPLE.NET
7537,Francis LLC Hotel,Business,289.61,2.9,Canada,2024-05-14,4.0,ericawood@example.net
9545,"Hinton, Castillo and White Hotel",Luxury,493.29,3.9,France,16/01/2026,5.0,yramsey@example.com
11336,Martin and Sons Hotel,luxury,419.24,3.2,France,16/02/2025,1.0,ZPAUL@EXAMPLE.COM
5043,Garcia-White Hotel,Boutique,,5.0,Italy,2025-09-14,1.0,katherine40@example.net
7372,Mccullough-Mccann Hotel,resort,332.99,3.8,Singapore,2025-07-14,1.0,david52@example.com
1740,Stone Group Hotel,Budget,102.71,2.9,Italy,14/12/2024,2.0,GRANTZACHARY@EXAMPLE.NET
1000,"Rodriguez, Figueroa and Sanchez Hotel",Family,218.31,2.8,UK,2024-04-10,1.0,JILLRHODES@EXAMPLE.NET
2688,"Williams, Ross and White Hotel",Business,212.22,3.4,Thailand,2024-06-20,3.0,joseph63@example.org
10494,"Hurst, Baker and Esparza Hotel",Budget,198.81,4.1,Canada,2024-12-02,5.0,rperry@example.org
9387,Meyer-Nelson Hotel,Luxury,456.94,3.2,Australia,2025-10-30,1.0,nmoore@example.com
10145,Hensley Ltd Hotel,Budget,169.35,3.1,Japan,2025-11-06,5.0,HOWARD09@EXAMPLE.NET
7069,Parker-Lynch Hotel,Boutique,220.38,4.9,Canada,2025-03-24,3.0,davidsonshannon@example.com
10490,"Pitts, Smith and Savage Hotel",Budget,109.03,3.3,Japan,2025-08-02,2.0,christianatkins@example.org
4021,Butler-King Hotel,Family,203.28,,France,2024-08-04,3.0,GRIFFINPATRICIA@EXAMPLE.NET
4884,"Byrd, Ramirez and Davis Hotel",Resort,270.98,4.9,Spain,2025-04-21,4.0,CASSANDRA25@EXAMPLE.ORG
9990,Rivas Group Hotel,Family,231.63,,Japan,2024-05-26,4.0,briannavargas@example.com
9724,Smith Group Hotel,budget,113.01,,Singapore,2025-04-17,2.0,anneblack@example.com
6359,"Vasquez, Stephens and Flores Hotel",Business,135.86,3.1,USA,2024.04.01,5.0,ORUSSO@EXAMPLE.ORG
5190,Russell-Thomas Hotel,Resort,401.95,2.6,Italy,2026-02-02,3.0,kgreer@example.net
3372,"Chandler, Frost and Rios Hotel",budget,159.93,2.8,UK,2024-09-06,,SUEHOWE@EXAMPLE.COM
4896,Wong-Simon Hotel,luxury,305.45,,UAE,10/09/2025,4.0,zparker@example.net
11861,Ferguson-Knight Hotel,Boutique,318.4,3.1,Germany,2025.10.10,1.0,matthewpruitt@example.org
3882,Hanson Ltd Hotel,Luxury,460.33,3.9,UAE,2025-05-27,3.0,uhaley@example.net
7742,Wall LLC Hotel,Luxury,301.52,3.0,Italy,2024-05-11,2.0,hendricksrobin@example.net
11538,Gutierrez LLC Hotel,Family,86.6,2.8,UK,2024-08-13,3.0,hayleypeterson@example.net
9629,Santos-Hebert Hotel,Luxury,388.86,4.2,Singapore,2025-05-14,4.0,kevin25@example.net
2732,Garcia PLC Hotel,Luxury,441.28,3.0,Canada,2025-01-17,2.0,CARMENEVANS@EXAMPLE.ORG
4529,"Bradley, Hodge and Taylor Hotel",Boutique,267.32,3.6,Italy,2025-11-01,4.0,shieldskelly@example.net
10008,Rosales LLC Hotel,Luxury,303.19,3.8,Canada,2025-04-29,3.0,ericahopkins@example.org
11371,"Rodriguez, Marshall and Wilson Hotel",Luxury,321.01,3.3,France,2026-01-05,3.0,dennis76@example.com
11226,Nelson-Caldwell Hotel,budget,119.84,3.7,UK,2024-06-10,3.0,deborah45@example.com
9062,Ewing-Kent Hotel,Budget,68.98,3.4,Canada,2024-07-17,3.0,AUTUMN75@EXAMPLE.ORG
2769,"Dickerson, Clark and Williams Hotel",Resort,,2.5,Italy,2026-01-09,1.0,nross@example.com
12928,"Moore, Ortiz and Tran Hotel",Boutique,276.06,3.0,Japan,2025-11-10,5.0,TJAMES@EXAMPLE.ORG
11425,Phillips Group Hotel,Luxury,443.56,2.7,Thailand,2024-06-30,1.0,GPATRICK@EXAMPLE.NET
6909,Hendrix Ltd Hotel,Resort,403.16,4.8,France,2025-02-10,2.0,KIMMARCUS@EXAMPLE.COM
4576,"Smith, Smith and Steele Hotel",Resort,371.67,3.7,Italy,2025-01-01,3.0,APOWERS@EXAMPLE.ORG
5308,"Walls, Ritter and Terrell Hotel",Budget,65.04,4.4,USA,2025-04-25,4.0,AVANG@EXAMPLE.NET
5772,"Graham, Valencia and Smith Hotel",Resort,273.76,2.8,Singapore,2024-05-14,3.0,johnsoncatherine@example.org
1216,"Sandoval, Garcia and Perkins Hotel",Resort,356.48,3.4,UK,2024-05-24,3.0,dennis58@example.com
4090,Holland-Smith Hotel,Boutique,318.1,3.5,Canada,2024-05-03,5.0,christinawilliams@example.org
6880,Hanson LLC Hotel,Resort,249.61,4.9,France,2025-03-01,4.0,kaitlynsnyder@example.net
3487,Fletcher-Garcia Hotel,Luxury,343.69,4.6,Germany,2025.04.04,4.0,renee84@example.net
9665,Smith and Sons Hotel,Resort,336.04,3.0,France,2025-06-26,2.0,WTHOMPSON@EXAMPLE.COM
1921,"Palmer, Brown and Wilson Hotel",Luxury,333.85,3.7,Germany,08/12/2025,4.0,bradley40@example.org
1866,Vargas Group Hotel,budget,114.74,3.9,USA,2025-07-17,4.0,alexis63@example.org
9993,Allen-Wu Hotel,family,216.82,3.6,Italy,2025-08-30,1.0,whayes@example.com
1043,"Walters, Baker and Freeman Hotel",Boutique,186.79,4.7,France,2026-01-11,3.0,davisrodney@example.com
1017,"Baker, Mason and White Hotel",Luxury,472.27,2.6,Canada,2026-02-16,2.0,harrellkenneth@example.net
4422,"Carter, Stevens and Oliver Hotel",Business,140.97,2.8,Singapore,2024-12-28,1.0,BMAYO@EXAMPLE.COM
7889,"Adams, Wood and Williams Hotel",Budget,95.58,4.8,France,2025-04-08,3.0,wayne29@example.com
4139,"Moreno, Benjamin and Nelson Hotel",Budget,150.07,3.8,Thailand,2024-08-22,4.0,donna30@example.net
11313,"Pace, Fuentes and Brown Hotel",Resort,301.31,2.8,France,2024-12-01,4.0,michaelrandall@example.net
7883,"Harvey, Simmons and Hunt Hotel",Business,142.46,3.9,Canada,2026.01.24,4.0,james58@example.net
4834,Wolf PLC Hotel,Resort,396.48,3.3,Spain,2024-07-18,2.0,mwilliams@example.org
8933,Mitchell-Nguyen Hotel,Resort,415.73,4.5,France,2024-06-19,4.0,jimmy79@example.org
8108,Rodriguez-Gonzalez Hotel,business,248.2,3.2,France,2024-12-20,1.0,stevenfrancis@example.org
10899,"Carter, Moore and Hernandez Hotel",Luxury,376.84,3.6,UK,2025-02-10,,FFOSTER@EXAMPLE.NET
5724,"Moon, Pollard and Petersen Hotel",Resort,403.75,4.4,Australia,2025-02-21,1.0,jshaw@example.net
3995,Owens-Cordova Hotel,Family,160.29,,Thailand,2024-04-07,3.0,smithdenise@example.net
7840,Knight Group Hotel,luxury,337.47,4.6,USA,19/12/2025,4.0,MICHAEL16@EXAMPLE.COM
11899,Fletcher-Walker Hotel,Luxury,350.04,2.6,UK,2026-02-08,3.0,JUDITH27@EXAMPLE.ORG
4412,"Thomas, Cunningham and Lawrence Hotel",boutique,281.75,,Canada,2025-03-14,4.0,christinagoodwin@example.net
5480,"Ray, Patel and Wright Hotel",Family,75.61,4.9,Italy,2025-04-27,4.0,JENNIFER10@EXAMPLE.ORG
6113,Hernandez-Melton Hotel,Luxury,468.62,4.9,Germany,2025-02-03,4.0,christopherrodriguez@example.com
1795,"Torres, Harding and Graham Hotel",Business,,4.0,Italy,2024-04-22,3.0,VERONICA90@EXAMPLE.NET
8571,"Washington, Turner and Everett Hotel",Budget,179.09,3.9,Japan,2024-08-21,5.0,breannahopkins@example.org
12708,Moore-Willis Hotel,Family,245.54,2.8,Germany,2025-03-03,4.0,BROWNRICHARD@EXAMPLE.NET
5477,Becker Ltd Hotel,Resort,249.7,2.7,USA,2024-11-28,3.0,andersonalexander@example.com
9490,Mills-Frazier Hotel,Boutique,369.69,3.8,Australia,2025.07.08,5.0,arichardson@example.com
4272,Johnson-Singh Hotel,Luxury,434.42,3.8,UK,2024-04-22,4.0,LISA04@EXAMPLE.NET
3943,Noble PLC Hotel,Resort,238.02,4.2,Canada,2026-02-27,3.0,floreseileen@example.net
